node1,node2,similarity,distance
algorithm selection,human strategy selection,-0.3488,1.6424
algorithm selection,sorting algorithm selection,0.3834,1.1105
human strategy selection,sorting algorithm selection,0.3888,1.1056
algorithm selection,cognitive strategies,0.0603,1.3709
algorithm selection,behavioral experiment,0.683,0.7962
cognitive strategies,human strategy selection,-0.3566,1.6472
behavioral experiment,human strategy selection,-0.6955,1.8415
cognitive strategies,sorting algorithm selection,-0.2106,1.556
behavioral experiment,sorting algorithm selection,0.0045,1.4111
behavioral experiment,cognitive strategies,0.2272,1.2432
