node1,node2,similarity,distance
Adaboost algorithm,ensemble classifier,0.8625,0.5244
ensemble classifier,generalization error,0.3033,1.1804
Adaboost algorithm,generalization error,0.4091,1.0871
ensemble classifier,linear programming,-0.2857,1.6036
better minimum margins,ensemble classifier,-0.0791,1.4691
Adaboost algorithm,linear programming,-0.0547,1.4524
Adaboost algorithm,better minimum margins,0.0614,1.3701
generalization error,linear programming,0.2377,1.2348
better minimum margins,generalization error,0.235,1.2369
better minimum margins,linear programming,0.9291,0.3765
boosting,overfit,0.1096,1.3345
