node1,node2,similarity,distance
HR program,integer sequences,0.0954,1.3451
Encyclopedia of Integer Sequences,HR program,0.8936,0.4614
HR program,conjectures,0.9828,0.1853
Encyclopedia of Integer Sequences,integer sequences,-0.0358,1.4393
conjectures,integer sequences,0.0655,1.3671
Encyclopedia of Integer Sequences,conjectures,0.9358,0.3583
HR program,invention,-0.2848,1.603
HR program,investigation,-0.2363,1.5724
integer sequences,invention,0.2372,1.2352
integer sequences,investigation,0.0647,1.3677
Encyclopedia of Integer Sequences,invention,-0.2174,1.5604
Encyclopedia of Integer Sequences,investigation,-0.208,1.5544
conjectures,invention,-0.3627,1.6509
conjectures,investigation,-0.335,1.634
invention,investigation,0.9612,0.2787
