node1,node2,similarity,distance
Neural network architecture,height,-0.0348,1.4386
Neural network architecture,width,0.0411,1.3849
Neural network architecture,depth,0.0174,1.4019
Neural network architecture,three-dimensional architectures,-0.1197,1.4965
height,width,0.1634,1.2935
depth,height,-0.2599,1.5874
height,three-dimensional architectures,-0.3913,1.6681
depth,width,-0.1071,1.488
three-dimensional architectures,width,0.0284,1.394
depth,three-dimensional architectures,0.0254,1.3961
height,nested network,-0.0953,1.4801
NestNet,height,0.9721,0.2362
nested network,width,0.0208,1.3994
NestNet,width,-0.011,1.422
depth,nested network,-0.2313,1.5692
NestNet,depth,-0.3153,1.6219
nested network,three-dimensional architectures,0.8686,0.5126
NestNet,three-dimensional architectures,-0.2901,1.6063
NestNet,nested network,0.011,1.4064
ReLU,height,-0.0462,1.4465
approximation error,height,-0.3052,1.6157
NestNet,ReLU,-0.0462,1.4465
NestNet,approximation error,-0.1908,1.5432
ReLU,approximation error,0.044,1.3828
