node1,node2,similarity,distance
DOSIM,HEALER,0.9726,0.2342
AI agents,HEALER,0.4244,1.0729
HEALER,social influence maximization,0.9812,0.194
HEALER,HIV awareness,0.9836,0.1811
HEALER,homeless youth,-0.4119,1.6804
AI agents,DOSIM,0.4821,1.0177
DOSIM,social influence maximization,0.9329,0.3664
DOSIM,HIV awareness,0.9234,0.3913
DOSIM,homeless youth,-0.3531,1.645
AI agents,social influence maximization,0.3582,1.133
AI agents,HIV awareness,0.3097,1.175
AI agents,homeless youth,-0.0322,1.4368
HIV awareness,social influence maximization,0.9832,0.183
homeless youth,social influence maximization,-0.414,1.6817
HIV awareness,homeless youth,-0.4354,1.6943
HEALER,information spread,0.2368,1.2355
DOSIM,information spread,0.3333,1.1548
AI agents,information spread,0.9131,0.4169
homeless youth,information spread,0.1229,1.3245
