node1,node2,similarity,distance
AI systems,usability,0.0085,1.4082
AI systems,user interface design guidelines,0.2032,1.2624
AI systems,direct manipulation,-0.0541,1.452
usability,user interface design guidelines,-0.2413,1.5756
direct manipulation,usability,-0.297,1.6106
direct manipulation,user interface design guidelines,-0.036,1.4395
AI systems,visualization assistant,-0.3604,1.6495
AI systems,e-commerce simulation,0.7456,0.7132
user interface design guidelines,visualization assistant,-0.3229,1.6266
e-commerce simulation,user interface design guidelines,0.282,1.1983
direct manipulation,visualization assistant,-0.3289,1.6303
direct manipulation,e-commerce simulation,-0.3574,1.6477
e-commerce simulation,visualization assistant,-0.3776,1.6599
AI systems,interactive system,0.3624,1.1292
AI systems,effective user interaction,0.7643,0.6866
interactive system,visualization assistant,-0.2848,1.603
effective user interaction,visualization assistant,-0.3986,1.6725
e-commerce simulation,interactive system,0.4315,1.0663
e-commerce simulation,effective user interaction,0.9992,0.0402
effective user interaction,interactive system,0.4353,1.0627
