node1,node2,similarity,distance
relation prediction,type information,-0.1796,1.536
instance-level information,relation prediction,-0.1365,1.5077
instance-level information,type information,-0.3882,1.6663
TaRP method,relation prediction,0.9879,0.1553
benchmark datasets,relation prediction,-0.2706,1.5941
TaRP method,type information,-0.2063,1.5533
benchmark datasets,type information,-0.2939,1.6087
TaRP method,instance-level information,-0.1959,1.5466
benchmark datasets,instance-level information,-0.1988,1.5484
TaRP method,benchmark datasets,-0.1785,1.5352
