node1,node2,similarity,distance
unwanted meanings,vector negation,0.4424,1.0561
vector models,vector negation,0.3287,1.1587
quantum logic,vector negation,-0.1075,1.4883
IR systems,vector negation,0.4221,1.0751
unwanted meanings,vector models,0.8907,0.4676
quantum logic,unwanted meanings,0.6339,0.8557
IR systems,unwanted meanings,0.9636,0.2697
quantum logic,vector models,0.7101,0.7614
IR systems,vector models,0.8928,0.463
IR systems,quantum logic,0.6352,0.8541
orthogonality,vector negation,-0.3624,1.6507
query vectors,vector negation,0.1495,1.3042
synonyms,vector negation,-0.5943,1.7857
orthogonality,query vectors,0.1343,1.3158
orthogonality,unwanted meanings,0.0623,1.3695
orthogonality,vector models,-0.2448,1.5779
orthogonality,quantum logic,-0.044,1.445
orthogonality,synonyms,0.727,0.7389
query vectors,unwanted meanings,0.8552,0.5381
query vectors,vector models,0.7537,0.7018
quantum logic,query vectors,0.7361,0.7265
query vectors,synonyms,-0.2605,1.5878
synonyms,unwanted meanings,-0.3522,1.6445
synonyms,vector models,-0.5792,1.7772
quantum logic,synonyms,-0.2747,1.5967
