node1,node2,similarity,distance
manual translation,statistical machine translation,-0.0524,1.4508
statistical machine translation,training data,0.0339,1.3901
accuracy level,statistical machine translation,0.1999,1.265
manual translation,training data,-0.1227,1.4985
accuracy level,manual translation,-0.0489,1.4484
accuracy level,training data,0.1964,1.2677
manual translation,source and target languages,-0.0607,1.4565
manual translation,parallel corpus,0.1391,1.3122
source and target languages,training data,-0.113,1.492
parallel corpus,training data,-0.1082,1.4888
accuracy level,source and target languages,-0.0789,1.4689
accuracy level,parallel corpus,0.1282,1.3204
parallel corpus,source and target languages,0.9114,0.4211
learning curves,source and target languages,-0.0641,1.4588
learning curves,parallel corpus,-0.1078,1.4885
