node1,node2,similarity,distance
WordNet linguistic knowledge structure,user-selected seed concepts,0.846,0.555
new relations,user-selected seed concepts,-0.1886,1.5418
WordNet linguistic knowledge structure,new relations,-0.2771,1.5982
corpus,new relations,0.9939,0.1106
lexico-syntactic patterns,new relations,-0.3607,1.6497
new relations,semantic relations,0.0513,1.3775
corpus,lexico-syntactic patterns,-0.3549,1.6461
corpus,semantic relations,0.0557,1.3742
lexico-syntactic patterns,semantic relations,0.8953,0.4576
ontology of concepts,taxonomy,0.6354,0.8539
