node1,node2,similarity,distance
Amazon Mechanical Turk,data annotation,-0.3559,1.6468
annotations,data annotation,0.9381,0.3518
Amazon Mechanical Turk,annotations,-0.21,1.5556
data annotation,quality,0.8873,0.4748
checked,data annotation,0.0292,1.3934
controlled,data annotation,-0.1254,1.5003
Amazon Mechanical Turk,quality,-0.3137,1.6209
Amazon Mechanical Turk,checked,0.8251,0.5914
Amazon Mechanical Turk,controlled,0.263,1.2141
annotations,quality,0.8602,0.5287
annotations,checked,0.1596,1.2965
annotations,controlled,-0.1062,1.4874
checked,quality,0.1899,1.2729
controlled,quality,0.1791,1.2814
checked,controlled,0.3786,1.1149
annotations,quickly,0.19,1.2728
quality,quickly,0.1318,1.3177
checked,quickly,0.9561,0.2964
controlled,quickly,0.3046,1.1794
annotation problems,annotations,0.9541,0.303
annotation problems,quality,0.8028,0.628
annotation problems,checked,0.1882,1.2742
annotation problems,controlled,-0.0741,1.4657
annotation problems,quickly,0.1772,1.2828
annotations,strategies,-0.0657,1.46
quickly,strategies,0.5291,0.9704
annotation problems,strategies,-0.0391,1.4416
