node1,node2,similarity,distance
semantic taxonomies,taxonomy induction,-0.201,1.5499
classifiers,taxonomy induction,-0.1662,1.5272
classifiers,semantic taxonomies,0.3353,1.153
hypernyms,taxonomy induction,0.0272,1.3949
coordinate terms,taxonomy induction,-0.1955,1.5463
hypernyms,semantic taxonomies,0.0875,1.3509
coordinate terms,semantic taxonomies,0.0513,1.3774
coordinate terms,hypernyms,-0.0526,1.4509
classifiers,hypernyms,0.1707,1.2879
classifiers,coordinate terms,0.2119,1.2555
WordNet 2.1,taxonomy induction,-0.156,1.5205
WordNet 2.1,hypernyms,-0.0491,1.4485
WordNet 2.1,coordinate terms,-0.1536,1.5189
WordNet 2.1,classifiers,-0.0507,1.4496
hypernyms,synsets,0.0854,1.3525
hypernyms,precision,-0.0083,1.4201
error reduction,hypernyms,0.0652,1.3673
coordinate terms,synsets,-0.0319,1.4366
coordinate terms,precision,-0.1629,1.5251
coordinate terms,error reduction,-0.0618,1.4572
classifiers,synsets,0.7994,0.6333
classifiers,precision,-0.0926,1.4783
classifiers,error reduction,0.1353,1.3151
WordNet 2.1,synsets,0.2477,1.2266
WordNet 2.1,precision,0.9876,0.1575
WordNet 2.1,error reduction,-0.1999,1.5492
precision,synsets,0.1652,1.2921
error reduction,synsets,-0.1674,1.528
error reduction,precision,-0.2162,1.5596
F-score improvement,classifiers,-0.301,1.613
F-score improvement,WordNet 2.1,-0.0391,1.4416
F-score improvement,synsets,0.1286,1.3202
F-score improvement,precision,-0.1525,1.5182
F-score improvement,error reduction,-0.1994,1.5488
