node1,node2,similarity,distance
hidden attributes,relative distance judgments,-0.1634,1.5254
crowdsourcing applications,relative distance judgments,-0.1068,1.4878
crowdsourcing applications,hidden attributes,0.215,1.253
Multiview Triplet Embedding,hidden attributes,0.8013,0.6304
hidden attributes,low-dimensional maps,-0.0925,1.4781
Multiview Triplet Embedding,crowdsourcing applications,0.105,1.3379
crowdsourcing applications,low-dimensional maps,-0.1615,1.5241
Multiview Triplet Embedding,low-dimensional maps,-0.4204,1.6854
distance comparison task,hidden attributes,0.8783,0.4934
hidden attributes,multiple interpretations,0.1217,1.3253
crowdsourcing applications,distance comparison task,-0.2084,1.5546
crowdsourcing applications,multiple interpretations,-0.5362,1.7528
Multiview Triplet Embedding,distance comparison task,0.8339,0.5763
Multiview Triplet Embedding,multiple interpretations,0.1511,1.303
distance comparison task,low-dimensional maps,-0.0425,1.4439
low-dimensional maps,multiple interpretations,0.5639,0.9339
distance comparison task,multiple interpretations,0.4122,1.0843
