node1,node2,similarity,distance
Likelihood-to-evidence ratio estimation,binary classification,-0.1683,1.5286
Likelihood-to-evidence ratio estimation,bias term,0.1268,1.3215
bias term,binary classification,0.8298,0.5835
hyperparameter space,simulation-based inference,-0.2467,1.5791
hyperparameter space,posterior samples,0.976,0.2193
experimental results,hyperparameter space,-0.5942,1.7856
posterior samples,simulation-based inference,-0.0956,1.4802
experimental results,simulation-based inference,-0.0738,1.4655
experimental results,posterior samples,-0.6816,1.8339
implementation error,simulation-based inference,-0.1015,1.4843
implementation error,posterior samples,-0.2369,1.5729
experimental results,implementation error,-0.0695,1.4626
