node1,node2,similarity,distance
American Sign Language,automatically synthesizing animations,-0.2391,1.5742
automatically synthesizing animations,head movements,-0.1911,1.5435
Continuous Profile Models,automatically synthesizing animations,0.0693,1.3643
automatically synthesizing animations,latent trace,0.0686,1.3648
ASL animations,automatically synthesizing animations,0.5755,0.9215
automatically synthesizing animations,deaf users,-0.2812,1.6008
American Sign Language,head movements,0.1836,1.2778
American Sign Language,Continuous Profile Models,-0.0315,1.4363
American Sign Language,latent trace,-0.1077,1.4884
ASL animations,American Sign Language,-0.2045,1.5521
American Sign Language,deaf users,-0.1976,1.5476
Continuous Profile Models,head movements,-0.3579,1.648
head movements,latent trace,-0.1792,1.5357
ASL animations,head movements,-0.0179,1.4268
deaf users,head movements,-0.6377,1.8098
Continuous Profile Models,latent trace,0.931,0.3714
ASL animations,Continuous Profile Models,-0.5421,1.7562
Continuous Profile Models,deaf users,0.111,1.3334
ASL animations,latent trace,-0.5746,1.7746
deaf users,latent trace,-0.0079,1.4198
ASL animations,deaf users,-0.2525,1.5827
