node1,node2,similarity,distance
Middlebury Stereo Database,stereo algorithms,0.9322,0.3683
real-time implementations,stereo algorithms,0.4434,1.0551
graphics hardware,stereo algorithms,0.1242,1.3235
GPU,stereo algorithms,-0.2285,1.5675
reconfigurable hardware,stereo algorithms,0.1328,1.3169
FPGA,stereo algorithms,-0.3384,1.6361
Middlebury Stereo Database,real-time implementations,0.5298,0.9697
Middlebury Stereo Database,graphics hardware,0.1236,1.3239
GPU,Middlebury Stereo Database,-0.1359,1.5072
Middlebury Stereo Database,reconfigurable hardware,0.2397,1.2331
FPGA,Middlebury Stereo Database,-0.2683,1.5926
graphics hardware,real-time implementations,0.1183,1.3279
GPU,real-time implementations,-0.1365,1.5077
real-time implementations,reconfigurable hardware,0.0131,1.4049
FPGA,real-time implementations,-0.162,1.5245
GPU,graphics hardware,-0.1306,1.5037
graphics hardware,reconfigurable hardware,0.2062,1.26
FPGA,graphics hardware,-0.1145,1.493
GPU,reconfigurable hardware,-0.13,1.5033
FPGA,GPU,0.9872,0.1602
FPGA,reconfigurable hardware,-0.196,1.5466
