node1,node2,similarity,distance
constrained Delaunay triangulations,pathfinding search effort,0.294,1.1883
constrained Delaunay triangulations,objects of varying sizes,0.2866,1.1945
objects of varying sizes,pathfinding search effort,0.1052,1.3377
objects of varying sizes,real-time computation,0.2448,1.229
anytime algorithm,objects of varying sizes,-0.176,1.5336
anytime algorithm,real-time computation,0.7273,0.7386
grid-based maps,real-time computation,0.1459,1.307
Baldur's Gate,real-time computation,-0.2967,1.6104
WarCraft III,real-time computation,-0.2591,1.5869
anytime algorithm,grid-based maps,-0.1026,1.485
Baldur's Gate,anytime algorithm,-0.1344,1.5063
WarCraft III,anytime algorithm,0.0365,1.3882
Baldur's Gate,grid-based maps,-0.112,1.4913
WarCraft III,grid-based maps,-0.1652,1.5266
Baldur's Gate,WarCraft III,0.9723,0.2352
