node1,node2,similarity,distance
AI,high-performance game-playing programs,0.0104,1.4068
AI,solving a game,0.0396,1.3859
high-performance game-playing programs,solving a game,0.9384,0.3511
checkers,solving a game,-0.0362,1.4396
new ideas and algorithms,solving a game,-0.3453,1.6403
checkers,new ideas and algorithms,-0.1597,1.523
checkers,search space,-0.2798,1.5999
checkers,game of skill,-0.1493,1.5161
checkers,possible positions,-0.1036,1.4856
new ideas and algorithms,search space,0.9449,0.3321
game of skill,search space,-0.1937,1.5451
possible positions,search space,0.9768,0.2155
game of skill,new ideas and algorithms,-0.2298,1.5683
new ideas and algorithms,possible positions,0.9442,0.334
game of skill,possible positions,-0.1811,1.5369
White Doctor opening,checkers,-0.2368,1.5728
White Doctor opening,search space,-0.0068,1.419
White Doctor opening,game of skill,-0.0604,1.4563
White Doctor opening,possible positions,-0.0779,1.4683
checkers,game-theoretic value of checkers,-0.1846,1.5392
White Doctor opening,game-theoretic value of checkers,0.2885,1.1929
