node1,node2,similarity,distance
classical planning,heuristic search,-0.2944,1.6089
heuristic search,search algorithms,-0.2845,1.6028
exponential,heuristic search,0.9012,0.4446
classical planning,search algorithms,-0.1667,1.5275
classical planning,exponential,-0.0448,1.4456
exponential,search algorithms,-0.3785,1.6604
heuristic estimators,heuristic search,-0.2875,1.6047
classical planning,heuristic estimators,-0.1663,1.5273
heuristic estimators,search algorithms,-0.2482,1.58
exponential,heuristic estimators,-0.0821,1.4711
heuristic search,planning domains,-0.1492,1.5161
GRIPPER,heuristic search,0.9348,0.3612
planning domains,search algorithms,-0.2671,1.5919
GRIPPER,search algorithms,-0.3843,1.6639
exponential,planning domains,0.1823,1.2789
GRIPPER,exponential,0.914,0.4147
heuristic estimators,planning domains,0.5107,0.9893
GRIPPER,heuristic estimators,-0.0298,1.4352
GRIPPER,planning domains,0.0234,1.3976
